ID_Cliente,Desercion,Genero,Genero_Codigo,Adulto_Mayor,Tiene_Pareja,Dependientes,Meses_Permanencia,Servicio_Telefonico,Lineas_Multiples,Tipo_Internet,Tipo_Internet_Codigo,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Tipo_Contrato_Codigo,Factura_Digital,Metodo_Pago,Metodo_Pago_Codigo,Cargos_Mensuales,Cargos_Totales,tiene_streaming,categoria_servicio,Perfil_Servicio,AnnualCharges,Estado_Cliente
2632-UCGVD,1,Male,1,1,1,0,66,1,1,Fiber optic,2,0,0,0,1,1,1,Month-to-month,0,1,Credit card (automatic),3,100.05,6871.9,1,Internet con Streaming,Ambos streaming,1200.6,Fuga
2634-HCZGT,1,Male,1,1,1,0,53,1,1,DSL,1,1,0,0,1,0,0,One year,1,1,Electronic check,0,60.05,3229.65,0,Internet sin Streaming,Solo Internet,720.5999999999999,Fuga
2636-ALXXZ,1,Female,0,1,0,0,1,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,69.6,69.6,0,Internet sin Streaming,Solo Internet,835.1999999999999,Fuga
2636-OHFMN,1,Male,1,0,1,0,4,0,0,DSL,1,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,0,48.55,201.0,1,Internet con Streaming,Ambos streaming,582.5999999999999,Fuga
2636-SJDOU,0,Male,1,0,0,0,64,1,1,Fiber optic,2,1,1,0,0,0,0,One year,1,1,Credit card (automatic),3,84.3,5289.05,0,Internet sin Streaming,Solo Internet,1011.5999999999999,Leales
2637-FKFSY,0,Female,0,0,1,0,3,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,46.1,130.15,0,Internet sin Streaming,Solo Internet,553.2,Leales
2639-UGMAZ,0,Male,1,1,0,0,71,0,0,DSL,1,1,1,0,0,1,1,One year,1,1,Electronic check,0,56.45,3985.35,1,Internet con Streaming,Ambos streaming,677.4000000000001,Leales
2640-LYMOV,0,Male,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,19.65,38.8,0,Sin Internet,Sin Internet,235.79999999999998,Leales
2640-PMGFL,1,Male,1,0,0,1,27,1,1,Fiber optic,2,0,0,0,1,0,0,Month-to-month,0,1,Electronic check,0,79.5,2180.55,0,Internet sin Streaming,Solo Internet,954.0,Fuga
2642-DTVCO,1,Male,1,1,0,0,9,1,1,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,0,85.05,746.5,1,Internet con Streaming,Solo Streaming Movie,1020.5999999999999,Fuga
2642-MAWLJ,0,Female,0,0,1,1,36,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),2,20.25,717.95,0,Sin Internet,Sin Internet,243.0,Leales
2642-NQSNM,0,Female,0,0,0,0,8,1,0,DSL,1,1,0,0,1,0,0,One year,1,0,Bank transfer (automatic),2,54.25,447.75,0,Internet sin Streaming,Solo Internet,651.0,Leales
2645-QTLMB,1,Male,1,0,0,0,7,1,0,Fiber optic,2,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,0,94.25,669.0,1,Internet con Streaming,Ambos streaming,1131.0,Fuga
2649-HWLYB,0,Male,1,0,1,0,65,1,1,DSL,1,1,0,1,1,0,1,Two year,2,0,Bank transfer (automatic),2,76.15,4929.55,1,Internet con Streaming,Solo Streaming Movie,913.8000000000001,Leales
2650-GYRYL,0,Male,1,0,1,1,33,1,0,0,0,0,0,0,0,0,0,One year,1,1,Bank transfer (automatic),2,19.45,600.25,0,Sin Internet,Sin Internet,233.39999999999998,Leales
2651-ZCBXV,0,Male,1,0,0,0,54,1,1,Fiber optic,2,1,1,0,1,1,1,Two year,2,1,Credit card (automatic),3,108.0,5760.65,1,Internet con Streaming,Ambos streaming,1296.0,Leales
2654-VBVPB,0,Female,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),2,19.9,19.9,0,Sin Internet,Sin Internet,238.79999999999998,Leales
2656-FMOKZ,1,Female,0,1,0,0,15,1,1,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,74.45,1145.7,0,Internet sin Streaming,Solo Internet,893.4000000000001,Fuga
2656-TABEH,1,Male,1,0,1,0,4,1,1,Fiber optic,2,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,0,100.2,420.2,1,Internet con Streaming,Ambos streaming,1202.4,Fuga
2657-ALMWY,1,Female,0,1,1,0,26,1,0,Fiber optic,2,0,1,0,0,0,1,Month-to-month,0,0,Electronic check,0,84.95,2169.75,1,Internet con Streaming,Solo Streaming Movie,1019.4000000000001,Fuga
2657-VPXTA,0,Female,0,0,1,1,10,1,0,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,88.85,929.45,1,Internet con Streaming,Ambos streaming,1066.1999999999998,Leales
2659-VXMWZ,1,Male,1,0,1,1,67,1,1,Fiber optic,2,1,1,1,0,1,1,One year,1,1,Electronic check,0,111.3,7482.1,1,Internet con Streaming,Ambos streaming,1335.6,Fuga
2660-EMUBI,1,Male,1,1,0,0,10,1,1,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,95.35,898.35,1,Internet con Streaming,Ambos streaming,1144.1999999999998,Fuga
2661-GKBTK,0,Male,1,0,1,1,60,1,0,DSL,1,0,1,0,1,1,1,Two year,2,0,Bank transfer (automatic),2,76.95,4543.95,1,Internet con Streaming,Ambos streaming,923.4000000000001,Leales
2662-NNTDK,0,Male,1,0,0,0,65,1,1,0,0,0,0,0,0,0,0,One year,1,0,Credit card (automatic),3,24.8,1600.95,0,Sin Internet,Sin Internet,297.6,Leales
2664-XJZNO,0,Male,1,0,1,1,72,1,0,Fiber optic,2,1,0,1,1,1,1,Two year,2,1,Credit card (automatic),3,104.9,7559.55,1,Internet con Streaming,Ambos streaming,1258.8000000000002,Leales
2665-NPTGL,0,Female,0,1,1,0,26,1,1,Fiber optic,2,0,0,1,0,1,1,Month-to-month,0,1,Bank transfer (automatic),2,98.1,2510.7,1,Internet con Streaming,Ambos streaming,1177.1999999999998,Leales
2667-WYLWJ,1,Female,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,19.75,145.0,0,Sin Internet,Sin Internet,237.0,Fuga
2668-TZSPS,0,Male,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,20.45,20.45,0,Sin Internet,Sin Internet,245.39999999999998,Leales
2669-OIDSD,0,Female,0,0,1,0,48,1,0,Fiber optic,2,0,0,1,1,1,1,Month-to-month,0,1,Credit card (automatic),3,100.05,4834.0,1,Internet con Streaming,Ambos streaming,1200.6,Leales
2669-QVCRG,0,Female,0,0,0,0,41,1,1,Fiber optic,2,1,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,81.3,3190.65,0,Internet sin Streaming,Solo Internet,975.5999999999999,Leales
2672-DZUOY,1,Male,1,0,0,0,1,0,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,25.15,25.15,0,Internet sin Streaming,Solo Internet,301.79999999999995,Fuga
2672-HUYVI,1,Female,0,0,0,0,6,1,0,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,91.1,455.3,1,Internet con Streaming,Ambos streaming,1093.1999999999998,Fuga
2672-OJQZP,0,Female,0,0,0,0,1,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,44.75,44.75,0,Internet sin Streaming,Solo Internet,537.0,Leales
2672-SXZJB,0,Female,0,0,1,1,56,1,0,0,0,0,0,0,0,0,0,Two year,2,1,Credit card (automatic),3,19.8,1119.9,0,Sin Internet,Sin Internet,237.60000000000002,Leales
2672-TGEFF,0,Female,0,0,1,1,37,1,1,Fiber optic,2,0,1,0,0,1,0,Month-to-month,0,1,Electronic check,0,88.8,3340.55,1,Internet con Streaming,Solo Streaming Tv,1065.6,Leales
2673-CXQEU,0,Female,0,1,0,0,56,1,1,Fiber optic,2,1,1,1,0,1,1,One year,1,0,Electronic check,0,110.5,6139.5,1,Internet con Streaming,Ambos streaming,1326.0,Leales
2673-ZALNP,0,Female,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,19.9,173.15,0,Sin Internet,Sin Internet,238.79999999999998,Leales
2674-MIAHT,0,Female,0,0,0,0,4,1,1,Fiber optic,2,0,1,0,0,0,0,Month-to-month,0,1,Mailed check,1,80.3,324.2,0,Internet sin Streaming,Solo Internet,963.5999999999999,Leales
2674-MLXMN,0,Female,0,1,0,0,71,1,1,Fiber optic,2,0,1,0,0,1,1,Month-to-month,0,1,Credit card (automatic),3,99.65,6951.15,1,Internet con Streaming,Ambos streaming,1195.8000000000002,Leales
2675-DHUTR,0,Male,1,1,1,0,58,1,1,Fiber optic,2,0,1,0,0,1,1,Month-to-month,0,1,Electronic check,0,98.9,5780.7,1,Internet con Streaming,Ambos streaming,1186.8000000000002,Leales
2675-IJRGJ,0,Male,1,0,0,0,53,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Bank transfer (automatic),2,19.65,978.0,0,Sin Internet,Sin Internet,235.79999999999998,Leales
2675-OTVVJ,0,Male,1,1,1,0,31,1,1,Fiber optic,2,1,0,0,0,1,0,Month-to-month,0,0,Electronic check,0,89.45,2807.65,1,Internet con Streaming,Solo Streaming Tv,1073.4,Leales
2676-ISHSF,0,Male,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,20.3,20.3,0,Sin Internet,Sin Internet,243.60000000000002,Leales
2676-OXPPQ,0,Male,1,0,0,0,6,1,0,DSL,1,1,1,0,0,0,0,Month-to-month,0,1,Bank transfer (automatic),2,55.7,335.65,0,Internet sin Streaming,Solo Internet,668.4000000000001,Leales
2676-SSLTO,0,Male,1,0,0,0,49,1,1,DSL,1,0,0,0,1,1,0,Two year,2,1,Bank transfer (automatic),2,66.15,3199.0,1,Internet con Streaming,Solo Streaming Tv,793.8000000000001,Leales
2680-XKKNJ,0,Female,0,0,0,0,8,1,0,DSL,1,1,1,0,1,0,0,One year,1,0,Bank transfer (automatic),2,58.2,469.25,0,Internet sin Streaming,Solo Internet,698.4000000000001,Leales
2682-KEVRP,0,Female,0,1,0,0,22,1,0,0,0,0,0,0,0,0,0,One year,1,1,Mailed check,1,20.05,417.0,0,Sin Internet,Sin Internet,240.60000000000002,Leales
2683-BPJSO,1,Male,1,0,1,0,29,1,1,Fiber optic,2,1,1,0,0,0,0,Month-to-month,0,1,Electronic check,0,84.45,2467.1,0,Internet sin Streaming,Solo Internet,1013.4000000000001,Fuga
2683-JXWQQ,0,Male,1,0,1,1,61,0,0,DSL,1,1,0,1,0,0,0,Month-to-month,0,0,Bank transfer (automatic),2,33.6,2117.2,0,Internet sin Streaming,Solo Internet,403.20000000000005,Leales
2684-EIWEO,1,Female,0,1,0,0,30,1,1,Fiber optic,2,1,1,1,0,0,0,Month-to-month,0,0,Credit card (automatic),3,91.7,2758.15,0,Internet sin Streaming,Solo Internet,1100.4,Fuga
2685-SREOM,1,Female,0,0,1,1,25,1,1,Fiber optic,2,0,0,1,0,0,1,Month-to-month,0,1,Electronic check,0,89.1,2368.4,1,Internet con Streaming,Solo Streaming Movie,1069.1999999999998,Fuga
2688-BHGOG,0,Male,1,1,0,0,9,1,0,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,0,79.55,718.55,1,Internet con Streaming,Solo Streaming Movie,954.5999999999999,Leales
2690-DVRVK,0,Male,1,0,1,1,5,1,0,0,0,0,0,0,0,0,0,One year,1,0,Electronic check,0,20.55,99.45,0,Sin Internet,Sin Internet,246.60000000000002,Leales
2691-NZETQ,1,Male,1,0,0,0,9,1,1,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,1,Electronic check,0,85.35,758.6,1,Internet con Streaming,Solo Streaming Tv,1024.1999999999998,Fuga
2692-AQCPF,0,Female,0,0,1,0,65,1,1,Fiber optic,2,0,1,1,1,1,1,One year,1,1,Credit card (automatic),3,108.05,7118.9,1,Internet con Streaming,Ambos streaming,1296.6,Leales
2692-BUCFV,0,Male,1,1,0,0,29,1,0,Fiber optic,2,0,1,1,0,1,1,Month-to-month,0,1,Bank transfer (automatic),2,101.45,2948.6,1,Internet con Streaming,Ambos streaming,1217.4,Leales
2692-PFYTJ,0,Female,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,25.75,25.75,0,Sin Internet,Sin Internet,309.0,Leales
2694-CIUMO,0,Female,0,0,0,0,12,1,1,Fiber optic,2,0,0,0,1,0,0,Month-to-month,0,1,Credit card (automatic),3,79.55,958.25,0,Internet sin Streaming,Solo Internet,954.5999999999999,Leales
2696-ECXKC,0,Female,0,0,1,1,55,1,1,Fiber optic,2,1,0,0,0,1,1,One year,1,0,Mailed check,1,100.9,5448.6,1,Internet con Streaming,Ambos streaming,1210.8000000000002,Leales
2696-NARTR,1,Male,1,0,0,0,11,1,0,Fiber optic,2,0,0,0,1,0,0,Month-to-month,0,1,Electronic check,0,73.85,926.25,0,Internet sin Streaming,Solo Internet,886.1999999999999,Fuga
2696-RZVZW,0,Male,1,0,1,0,68,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,25.05,1629.2,0,Sin Internet,Sin Internet,300.6,Leales
2697-NQBPF,0,Male,1,0,0,0,34,1,1,Fiber optic,2,0,1,0,1,1,1,Month-to-month,0,1,Electronic check,0,105.35,3540.65,1,Internet con Streaming,Ambos streaming,1264.1999999999998,Leales
2700-LUEVA,0,Male,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),3,20.75,20.75,0,Sin Internet,Sin Internet,249.0,Leales
2703-AMTUL,0,Male,1,0,1,1,36,1,0,DSL,1,1,1,0,0,0,0,One year,1,0,Mailed check,1,53.65,1939.35,0,Internet sin Streaming,Solo Internet,643.8,Leales
2706-QZIHY,0,Female,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,25.2,387.9,0,Sin Internet,Sin Internet,302.4,Leales
2709-UQGNP,0,Male,1,0,0,0,10,1,0,DSL,1,1,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,51.65,524.5,0,Internet sin Streaming,Solo Internet,619.8,Leales
2710-WYVXG,0,Female,0,0,0,0,3,1,0,DSL,1,1,1,0,1,0,1,Two year,2,0,Mailed check,1,71.1,213.35,1,Internet con Streaming,Solo Streaming Movie,853.1999999999999,Leales
2712-SYWAY,0,Female,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,25.7,25.7,0,Sin Internet,Sin Internet,308.4,Leales
2716-GFZOR,0,Male,1,0,1,0,43,1,0,Fiber optic,2,1,1,1,0,0,0,Month-to-month,0,1,Credit card (automatic),3,86.1,3551.65,0,Internet sin Streaming,Solo Internet,1033.1999999999998,Leales
2717-HVIZY,0,Female,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Mailed check,1,20.05,163.6,0,Sin Internet,Sin Internet,240.60000000000002,Leales
2718-GAXQD,1,Female,0,1,1,1,4,1,0,DSL,1,0,0,0,0,0,0,Month-to-month,0,0,Electronic check,0,46.0,181.6,0,Internet sin Streaming,Solo Internet,552.0,Fuga
2718-YSKCS,0,Male,1,0,1,1,71,1,0,0,0,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),2,19.6,1387.45,0,Sin Internet,Sin Internet,235.20000000000002,Leales
2719-BDAQO,1,Male,1,0,0,0,17,1,0,Fiber optic,2,1,0,0,0,1,1,Month-to-month,0,0,Electronic check,0,93.85,1625.65,1,Internet con Streaming,Ambos streaming,1126.1999999999998,Fuga
2720-FVBQP,0,Female,0,0,1,1,6,1,1,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Credit card (automatic),3,48.95,273.25,0,Internet sin Streaming,Solo Internet,587.4000000000001,Leales
2720-WGKHP,1,Male,1,1,0,0,2,1,1,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,94.0,181.7,1,Internet con Streaming,Ambos streaming,1128.0,Fuga
2722-JMONI,1,Female,0,1,1,0,1,1,0,DSL,1,1,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,49.55,49.55,0,Internet sin Streaming,Solo Internet,594.5999999999999,Fuga
2722-VOJQL,1,Male,1,0,0,0,64,1,1,Fiber optic,2,0,1,0,1,1,1,One year,1,1,Credit card (automatic),3,105.65,6903.1,1,Internet con Streaming,Ambos streaming,1267.8000000000002,Fuga
2724-FJDYW,0,Male,1,0,0,1,39,0,0,DSL,1,0,0,1,1,1,1,One year,1,0,Bank transfer (automatic),2,54.85,2191.7,1,Internet con Streaming,Ambos streaming,658.2,Leales
2725-IWWBA,0,Male,1,0,1,1,46,1,0,DSL,1,1,0,1,1,0,0,One year,1,0,Mailed check,1,56.9,2560.1,0,Internet sin Streaming,Solo Internet,682.8,Leales
2725-KXXWT,1,Male,1,0,1,0,1,1,0,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,90.75,90.75,1,Internet con Streaming,Ambos streaming,1089.0,Fuga
2725-TTRIQ,0,Female,0,0,1,1,72,1,1,DSL,1,1,0,1,1,1,1,Two year,2,1,Bank transfer (automatic),2,84.2,5986.55,1,Internet con Streaming,Ambos streaming,1010.4000000000001,Leales
2729-VNVAP,0,Female,0,0,1,1,33,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,19.8,641.35,0,Sin Internet,Sin Internet,237.60000000000002,Leales
2731-GJRDG,0,Female,0,0,0,0,32,1,1,Fiber optic,2,1,0,1,1,1,1,One year,1,1,Bank transfer (automatic),2,109.55,3608.0,1,Internet con Streaming,Ambos streaming,1314.6,Leales
2732-ISEZX,0,Female,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Mailed check,1,20.5,104.3,0,Sin Internet,Sin Internet,246.0,Leales
2737-WFVYW,1,Female,0,0,0,0,2,0,0,DSL,1,0,0,0,0,1,1,Month-to-month,0,1,Electronic check,0,45.25,85.5,1,Internet con Streaming,Ambos streaming,543.0,Fuga
2737-YNGYW,1,Female,0,0,0,0,2,1,0,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,0,Electronic check,0,80.55,184.1,1,Internet con Streaming,Solo Streaming Movie,966.5999999999999,Fuga
2739-CACDQ,0,Female,0,1,0,0,17,1,1,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,1,Credit card (automatic),3,82.65,1470.05,0,Internet sin Streaming,Solo Internet,991.8000000000001,Leales
2739-CCZMB,0,Male,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Credit card (automatic),3,20.35,122.0,0,Sin Internet,Sin Internet,244.20000000000002,Leales
2740-JFBOK,0,Male,1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,24.0,226.55,0,Sin Internet,Sin Internet,288.0,Leales
2740-TVLFN,0,Male,1,0,0,0,1,1,1,DSL,1,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,50.15,50.15,0,Internet sin Streaming,Solo Internet,601.8,Leales
2746-DIJLO,0,Female,0,0,0,0,41,1,1,DSL,1,0,1,0,0,0,0,One year,1,1,Credit card (automatic),3,56.3,2364.0,0,Internet sin Streaming,Solo Internet,675.5999999999999,Leales
2748-MYRVK,1,Female,0,0,0,0,63,1,1,Fiber optic,2,0,1,0,0,1,1,One year,1,0,Bank transfer (automatic),2,99.9,6137.0,1,Internet con Streaming,Ambos streaming,1198.8000000000002,Fuga
2749-CTKAJ,0,Male,1,0,1,1,22,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,20.15,419.9,0,Sin Internet,Sin Internet,241.79999999999998,Leales
2750-BJLSB,0,Female,0,0,0,0,47,1,0,Fiber optic,2,1,0,1,1,1,1,One year,1,1,Electronic check,0,103.7,4730.6,1,Internet con Streaming,Ambos streaming,1244.4,Leales
2753-JMMCV,0,Male,1,0,0,0,65,1,1,DSL,1,0,1,1,1,0,1,Two year,2,1,Credit card (automatic),3,74.2,4805.65,1,Internet con Streaming,Solo Streaming Movie,890.4000000000001,Leales
2754-SDJRD,0,Female,0,1,0,0,8,1,1,Fiber optic,2,0,0,0,1,1,1,Month-to-month,0,1,Credit card (automatic),3,100.15,908.55,1,Internet con Streaming,Ambos streaming,1201.8000000000002,Leales
2754-VDLTR,1,Male,1,0,0,1,10,1,1,Fiber optic,2,0,0,0,0,1,1,Month-to-month,0,0,Electronic check,0,95.2,930.4,1,Internet con Streaming,Ambos streaming,1142.4,Fuga
2754-XBHTB,1,Female,0,0,0,0,9,1,0,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,1,Bank transfer (automatic),2,77.65,714.15,1,Internet con Streaming,Solo Streaming Tv,931.8000000000001,Fuga
2758-RNWXS,0,Male,1,0,0,0,35,1,0,Fiber optic,2,1,0,0,1,0,1,One year,1,1,Electronic check,0,89.2,3251.3,1,Internet con Streaming,Solo Streaming Movie,1070.4,Leales
2761-OCIAX,1,Male,1,1,0,0,2,1,0,Fiber optic,2,0,1,0,0,0,0,Month-to-month,0,1,Electronic check,0,74.7,165.4,0,Internet sin Streaming,Solo Internet,896.4000000000001,Fuga
2761-XECQW,0,Male,1,1,1,0,8,0,0,DSL,1,0,1,1,0,0,1,Month-to-month,0,1,Mailed check,1,43.35,371.4,1,Internet con Streaming,Solo Streaming Movie,520.2,Leales
2770-NSVDG,0,Male,1,0,1,0,24,0,0,DSL,1,0,0,1,0,0,0,Month-to-month,0,0,Electronic check,0,29.1,688.0,0,Internet sin Streaming,Solo Internet,349.20000000000005,Leales
2773-MADBQ,0,Female,0,0,0,0,36,0,0,DSL,1,1,1,1,1,0,1,Two year,2,1,Mailed check,1,53.1,1901.25,1,Internet con Streaming,Solo Streaming Movie,637.2,Leales
2773-OVBPK,0,Male,1,0,1,0,67,1,1,Fiber optic,2,0,1,1,1,1,1,Two year,2,1,Bank transfer (automatic),2,111.3,7567.2,1,Internet con Streaming,Ambos streaming,1335.6,Leales
2774-LVQUS,1,Female,0,1,1,0,15,1,1,Fiber optic,2,0,0,1,1,0,0,Month-to-month,0,1,Electronic check,0,83.05,1258.3,0,Internet sin Streaming,Solo Internet,996.5999999999999,Fuga
2775-SEFEE,0,Male,1,0,0,1,0,1,1,DSL,1,1,1,0,1,0,0,Two year,2,1,Bank transfer (automatic),2,61.9,0.0,0,Internet sin Streaming,Solo Internet,742.8,Leales
2777-PHDEI,1,Female,0,0,0,0,1,1,0,Fiber optic,2,0,0,0,0,1,0,Month-to-month,0,0,Electronic check,0,78.05,78.05,1,Internet con Streaming,Solo Streaming Tv,936.5999999999999,Fuga
2778-OCLGR,1,Male,1,1,1,0,24,0,0,DSL,1,1,0,0,0,0,1,Month-to-month,0,0,Bank transfer (automatic),2,39.1,971.3,1,Internet con Streaming,Solo Streaming Movie,469.20000000000005,Fuga
2782-JEEBU,0,Male,1,0,0,0,21,0,0,DSL,1,0,1,0,1,0,0,Month-to-month,0,1,Mailed check,1,36.0,780.15,0,Internet sin Streaming,Solo Internet,432.0,Leales
2782-LFZVW,0,Female,0,0,0,0,11,1,1,DSL,1,0,0,0,0,0,1,Month-to-month,0,1,Mailed check,1,58.95,601.6,1,Internet con Streaming,Solo Streaming Movie,707.4000000000001,Leales
2786-GCDPI,0,Female,0,1,0,0,50,1,1,Fiber optic,2,0,0,1,1,1,1,Month-to-month,0,1,Electronic check,0,104.95,5222.35,1,Internet con Streaming,Ambos streaming,1259.4,Leales
2788-CJQAQ,0,Male,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,One year,1,0,Mailed check,1,19.45,270.2,0,Sin Internet,Sin Internet,233.39999999999998,Leales
2789-CZANW,0,Female,0,0,1,1,64,1,1,Fiber optic,2,1,1,0,1,1,1,Two year,2,0,Bank transfer (automatic),2,110.3,6997.3,1,Internet con Streaming,Ambos streaming,1323.6,Leales
2789-HQBOU,0,Male,1,0,0,0,3,1,0,Fiber optic,2,0,0,0,0,0,1,Month-to-month,0,1,Electronic check,0,80.35,253.8,1,Internet con Streaming,Solo Streaming Movie,964.1999999999999,Leales
2790-XUYMV,0,Male,1,0,0,1,71,1,1,Fiber optic,2,1,1,0,0,0,0,One year,1,1,Credit card (automatic),3,85.45,6028.95,0,Internet sin Streaming,Solo Internet,1025.4,Leales
2791-SFVEW,0,Female,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,0,Bank transfer (automatic),2,20.15,238.15,0,Sin Internet,Sin Internet,241.79999999999998,Leales
2792-LSHWX,0,Female,0,0,0,0,1,1,0,Fiber optic,2,1,1,0,1,0,0,Month-to-month,0,1,Mailed check,1,83.4,83.4,0,Internet sin Streaming,Solo Internet,1000.8000000000001,Leales
2792-VPPET,0,Male,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,20.5,76.95,0,Sin Internet,Sin Internet,246.0,Leales
2794-XIMMO,1,Male,1,0,1,0,53,0,0,DSL,1,0,1,1,1,1,1,One year,1,1,Electronic check,0,60.45,3184.25,1,Internet con Streaming,Ambos streaming,725.4000000000001,Fuga
2796-NNUFI,0,Female,0,0,1,1,46,1,0,0,0,0,0,0,0,0,0,Two year,2,1,Mailed check,1,19.95,927.1,0,Sin Internet,Sin Internet,239.39999999999998,Leales
2796-UUZZO,0,Male,1,0,1,1,63,1,0,Fiber optic,2,0,1,1,0,0,0,Month-to-month,0,1,Credit card (automatic),3,80.3,4896.35,0,Internet sin Streaming,Solo Internet,963.5999999999999,Leales
2798-NYLMZ,0,Male,1,0,1,0,71,1,1,Fiber optic,2,1,0,1,1,1,1,Two year,2,1,Credit card (automatic),3,108.55,7616.0,1,Internet con Streaming,Ambos streaming,1302.6,Leales
2799-ARNLO,0,Female,0,1,1,0,5,1,0,Fiber optic,2,0,0,0,0,0,0,Month-to-month,0,1,Electronic check,0,69.35,341.6,0,Internet sin Streaming,Solo Internet,832.1999999999999,Leales
2799-TSLAG,0,Female,0,0,1,1,65,1,1,0,0,0,0,0,0,0,0,Two year,2,1,Bank transfer (automatic),2,25.3,1748.55,0,Sin Internet,Sin Internet,303.6,Leales
2800-QQUSO,0,Male,1,0,0,0,42,1,1,Fiber optic,2,0,0,0,1,1,1,Month-to-month,0,1,Electronic check,0,100.3,4222.95,1,Internet con Streaming,Ambos streaming,1203.6,Leales
2800-VEQXM,0,Female,0,0,0,0,3,1,0,Fiber optic,2,0,0,1,0,0,0,Month-to-month,0,1,Mailed check,1,74.75,238.1,0,Internet sin Streaming,Solo Internet,897.0,Leales
2801-NISEI,0,Male,1,0,0,0,24,1,0,DSL,1,1,0,0,1,0,0,Month-to-month,0,0,Electronic check,0,54.95,1348.5,0,Internet sin Streaming,Solo Internet,659.4000000000001,Leales
2804-ETQDK,0,Male,1,0,0,1,66,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Mailed check,1,20.55,1357.1,0,Sin Internet,Sin Internet,246.60000000000002,Leales
2805-AUFQN,0,Female,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,Two year,2,0,Credit card (automatic),3,19.8,475.2,0,Sin Internet,Sin Internet,237.60000000000002,Leales
2805-EDJPQ,0,Female,0,0,1,1,56,1,1,Fiber optic,2,0,1,1,1,0,1,One year,1,1,Credit card (automatic),3,99.75,5608.4,1,Internet con Streaming,Solo Streaming Movie,1197.0,Leales
